timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 12:03:48,8,59,1.0,0.9826759985800183,1.0,0.9910044977511245,0.9765564258586857,1.0,0.973274830474671,0.9865591407602288,1.0,0.9955858747993579,0.9893278891234933,1.0,0.9924812030075187,0.976774970337139,1.0,0.9996428571428572,0.986838520672676,1.0,1.0,0.9930773269214864,1.0,1.0,0.9714888218273012,1.0,0.9904528096017459,0.989803342609477,1.0,0.9936046747530304,0.9836780485211674,1.0
