timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 14:47:41,2,59,1.0,0.9833839662257703,1.0,0.9910044977511244,0.9768893834617093,1.0,0.9648982848025529,0.9863203119186561,1.0,0.9853009275178924,0.9821978872020453,1.0
