timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 15:14:47,6,59,1.0,0.9833839662257703,1.0,0.9910044977511244,0.9768893834617093,1.0,0.9648982848025529,0.9863203119186561,1.0,0.9943820224719101,0.9898916753978347,1.0,0.9849624060150376,0.975468960740576,1.0,1.0,0.9870144969579132,1.0,1.0,0.9936096242570097,1.0,0.9907496015772322,0.9846540598513528,1.0
