timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 16:05:30,14,59,1.0,0.9833839662257703,1.0,0.9910044977511244,0.9768893834617093,1.0,0.9648982848025529,0.9863203119186561,1.0,0.9943820224719101,0.9898916753978347,1.0,0.9849624060150376,0.975468960740576,1.0,1.0,0.9870144969579132,1.0,1.0,0.9936096242570097,1.0,1.0,0.9707356697389532,1.0,0.9893617021276596,0.9899703959825759,1.0,0.9235499077679852,0.9777724914492617,1.0,1.0,0.9662015247357579,1.0,0.9111111111111112,0.9834982402415482,1.0,0.9929166666666667,0.9711869548838942,1.0,0.987719298245614,0.9430614186593632,1.0,0.9887079831932774,0.9731675993632941,1.0,0.9819075920101958,0.9778781809342745,1.0
