timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-12 18:20:46,0,59,1.0,0.9754963509521575,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9754963509521575,1.0
2026-01-12 18:24:11,1,59,0.980952380952381,0.9341824905905349,1.0,0.46907796101949023,0.8468459982705894,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7250151709859356,0.8905142444305622,1.0
2026-01-12 18:27:31,2,59,0.42063492063492064,0.7215661909800168,1.0,0.5279235382308846,0.6064056986006179,1.0,0.42401276426007184,0.8463829288735076,1.0,-1,-1,-1.0,-1,-1,-1.0,0.45752374104195903,0.7247849394847141,1.0
2026-01-12 18:31:49,3,59,0.4293650793650794,0.6989132727496341,1.0,0.46045727136431785,0.7039805421265105,1.0,0.530913442361388,0.8645457760862109,1.0,0.579454253611557,0.9510065914978769,1.0,-1,-1,-1.0,0.5000475116755856,0.8046115456150581,1.0
2026-01-12 18:35:54,4,59,0.4341269841269841,0.6742337460276332,1.0,0.4643928035982009,0.6863016558887198,1.0,0.5668129238133228,0.6530399984917153,1.0,0.6577046548956662,0.7675440891539478,1.0,0.5421888053467001,0.6771056127066893,1.0,0.5330452343561747,0.6916450204537411,1.0
