metric,value
experiment_name,IE_Trainable_WA
strategy,MoLE-Flow
final_average_img_auc,0.5330452343561747
final_average_pixel_auc,0.6916450204537411
final_average_img_ap,0.7695037118003603
final_average_pixel_ap,0.05121467862191244
total_classes,5
total_tasks,5
final_routing_accuracy,1.0
---ablation_config---,
use_lora,False
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,False
use_mahalanobis,True
---class_results---,
bottle_img_auc,0.4341269841269841
bottle_pixel_auc,0.6742337460276332
bottle_img_ap,0.7416923877323742
bottle_pixel_ap,0.08979201908126828
cable_img_auc,0.4643928035982009
cable_pixel_auc,0.6863016558887198
cable_img_ap,0.5987147906680536
cable_pixel_ap,0.05231362115398861
capsule_img_auc,0.5668129238133228
capsule_pixel_auc,0.6530399984917153
capsule_img_ap,0.8456332239337654
capsule_pixel_ap,0.019525975620733823
carpet_img_auc,0.6577046548956662
carpet_pixel_auc,0.7675440891539478
carpet_img_ap,0.8803746454172534
carpet_pixel_ap,0.08452439032964121
grid_img_auc,0.5421888053467001
grid_pixel_auc,0.6771056127066893
grid_img_ap,0.7811035112503548
grid_pixel_ap,0.009917386923930235
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
oracle_mean_img_auc,0.5330452343561747
oracle_mean_pixel_auc,0.6916450204537411
