Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,bottle,100.00,0.4341,0.6742,0.7417,0.0898
1,cable,100.00,0.4644,0.6863,0.5987,0.0523
2,capsule,100.00,0.5668,0.6530,0.8456,0.0195
3,carpet,100.00,0.6577,0.7675,0.8804,0.0845
4,grid,100.00,0.5422,0.6771,0.7811,0.0099
Mean,Overall,100.00,0.5330*,0.6916*,0.7695*,0.0512*
