timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-12 18:35:54,4,59,0.4341269841269841,0.6742337460276332,1.0,0.4643928035982009,0.6863016558887198,1.0,0.5668129238133228,0.6530399984917153,1.0,0.6577046548956662,0.7675440891539478,1.0,0.5421888053467001,0.6771056127066893,1.0,0.5330452343561747,0.6916450204537411,1.0
