timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 10:48:26,1,59,1.0,0.9788717923846358,1.0,0.9908170914542729,0.9759201915926227,1.0,0.9954085457271364,0.9773959919886293,1.0
