timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 22:54:00,3,59,1.0,0.9803517843830584,1.0,0.989880059970015,0.9748381821271137,1.0,0.9629038691663343,0.9869482067393226,1.0,0.9935794542536115,0.9877930936614095,1.0,0.9865908458474902,0.9824828167277261,1.0
