class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9837348553738707,False,1.0
cable,1,0.9891304347826088,0.9739186055678529,False,1.0
capsule,2,0.9716792979656961,0.9862598924014016,False,1.0
carpet,3,0.9971910112359551,0.9893849659076611,False,1.0
grid,4,0.9866332497911445,0.976457226890542,False,1.0
hazelnut,5,0.9992857142857142,0.9854091958567519,False,1.0
leather,6,1.0,0.9934154851086363,False,1.0
metal_nut,7,1.0,0.9759451894743497,False,1.0
pill,8,0.9926350245499181,0.989501563852106,False,1.0
screw,9,0.9147366263578602,0.9818781411396488,True,1.0
Average,,0.9851291358968897,0.9835905121572821,,1.0
Task_0_Average,0,1.0,0.9837348553738707,,1.0
Task_1_Average,1,0.9891304347826088,0.9739186055678529,,1.0
Task_2_Average,2,0.9716792979656961,0.9862598924014016,,1.0
Task_3_Average,3,0.9971910112359551,0.9893849659076611,,1.0
Task_4_Average,4,0.9866332497911445,0.976457226890542,,1.0
Task_5_Average,5,0.9992857142857142,0.9854091958567519,,1.0
Task_6_Average,6,1.0,0.9934154851086363,,1.0
Task_7_Average,7,1.0,0.9759451894743497,,1.0
Task_8_Average,8,0.9926350245499181,0.989501563852106,,1.0
Task_9_Average,9,0.9147366263578602,0.9818781411396488,,1.0
