timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-26 06:11:31,2,39,1.0,0.9795717801049159,1.0,0.7644110275689223,0.9303502894883174,1.0,0.6408333333333334,0.8388573721662101,1.0,0.8017481203007518,0.9162598139198145,1.0
