metric,value
experiment_name,VISA-WRN50-TailW0.6-TopK3-ScaleK7
strategy,MoLE-Flow
final_average_img_auc,0.8065782453245324
final_average_pixel_auc,0.9612597925485852
final_average_img_ap,0.8079003308835357
final_average_pixel_ap,0.2616115883540601
total_classes,12
total_tasks,12
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8221
candle_pixel_auc,0.9714451153239427
candle_img_ap,0.7634131252007591
candle_pixel_ap,0.17252931046440279
capsules_img_auc,0.6896666666666665
capsules_pixel_auc,0.9504196546237942
capsules_img_ap,0.7852203256417075
capsules_pixel_ap,0.18942493245254755
cashew_img_auc,0.8052
cashew_pixel_auc,0.9704828584121545
cashew_img_ap,0.8934854497582799
cashew_pixel_ap,0.39933459177750563
chewinggum_img_auc,0.8115999999999999
chewinggum_pixel_auc,0.9856870280865418
chewinggum_img_ap,0.8502208002354021
chewinggum_pixel_ap,0.4506897348289156
fryum_img_auc,0.9478
fryum_pixel_auc,0.9100169646002957
fryum_img_ap,0.9751432669670972
fryum_pixel_ap,0.42439251665920685
macaroni1_img_auc,0.7289
macaroni1_pixel_auc,0.9707427472228072
macaroni1_img_ap,0.6690319401944765
macaroni1_pixel_ap,0.06077486714383855
macaroni2_img_auc,0.6742
macaroni2_pixel_auc,0.9089468086775266
macaroni2_img_ap,0.6499035142392193
macaroni2_pixel_ap,0.007596224078618257
pcb1_img_auc,0.8272
pcb1_pixel_auc,0.9868142635496501
pcb1_img_ap,0.7710543599219624
pcb1_pixel_ap,0.3911576642549896
pcb2_img_auc,0.7495
pcb2_pixel_auc,0.9524853672451743
pcb2_img_ap,0.7428430551507682
pcb2_pixel_ap,0.0914391178970309
pcb3_img_auc,0.7676237623762375
pcb3_pixel_auc,0.9777238243976457
pcb3_img_ap,0.773674190768956
pcb3_pixel_ap,0.24001193561035394
pcb4_img_auc,0.9451485148514851
pcb4_pixel_auc,0.9666228261131774
pcb4_img_ap,0.88288406843082
pcb4_pixel_ap,0.23162743148211662
pipe_fryum_img_auc,0.91
pipe_fryum_pixel_auc,0.9837300523303119
pipe_fryum_img_ap,0.9379298740929791
pipe_fryum_pixel_ap,0.4803607335991945
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
oracle_mean_img_auc,0.8065782453245324
oracle_mean_pixel_auc,0.9612597925485852
