timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-28 21:25:23,6,39,1.0,0.946904758279382,1.0,0.9162293853073463,0.9041635835346983,1.0,0.7275628240925409,0.9202975938049354,1.0,0.9755216693418941,0.9643123909664942,1.0,0.8989139515455304,0.8937159940836749,1.0,0.9625,0.9645609423822354,1.0,1.0,0.9698718331437953,1.0,0.925818261469616,0.9376895851707451,1.0
