timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-28 21:17:44,3,39,1.0,0.946904758279382,1.0,0.9162293853073463,0.9041635835346983,1.0,0.7275628240925409,0.9202975938049354,1.0,0.9755216693418941,0.9643123909664942,1.0,0.9048284696854453,0.9339195816463775,1.0
