Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9563,1.0000,0.1138
1,grid,100.00,0.8906,0.8914,0.9546,0.1158
2,transistor,100.00,0.7908,0.9336,0.7842,0.5992
3,screw,100.00,0.4308,0.8436,0.7546,0.0224
Mean,Overall,100.00,0.7781*,0.9062*,0.8733*,0.2128*
