metric,value
experiment_name,HP-Coupling12
strategy,MoLE-Flow
final_average_img_auc,0.778054763732622
final_average_pixel_auc,0.9062342675889024
final_average_img_ap,0.8733368551787581
final_average_pixel_ap,0.21281724544840622
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9563284310171276
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.11383506928618745
grid_img_auc,0.8905597326649959
grid_pixel_auc,0.8913663257867688
grid_img_ap,0.9545522463962424
grid_pixel_ap,0.11579103679902189
transistor_img_auc,0.7908333333333333
transistor_pixel_auc,0.9336436836257197
transistor_img_ap,0.7842357968147645
transistor_pixel_ap,0.5992187195596188
screw_img_auc,0.43082598893215823
screw_pixel_auc,0.843598629925993
screw_img_ap,0.7545593775040251
screw_pixel_ap,0.022424156148796646
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.778054763732622
oracle_mean_pixel_auc,0.9062342675889024
