class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
leather,0,1.0,0.9563284310171276,False,1.0
grid,1,0.8905597326649959,0.8913663257867688,True,1.0
Average,,0.9452798663324979,0.9238473784019482,,1.0
Task_0_Average,0,1.0,0.9563284310171276,,1.0
Task_1_Average,1,0.8905597326649959,0.8913663257867688,,1.0
