timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 02:42:47,2,59,0.9952380952380953,0.9745121353762854,1.0,0.74643928035982,0.5515649419721486,1.0,0.8568009573195055,0.9526091798979115,1.0,0.7909309791332262,0.9816238180768616,1.0,0.45781119465329995,0.8457726869159188,1.0,0.9964285714285714,0.9798009922243709,1.0,0.8957201086956521,0.9883526439301894,1.0,0.9838709677419354,0.8737630731149567,1.0,0.9459901800327333,0.9730993522500762,0.9880239520958084,0.8521367038447598,0.9023443137509687,0.9986693280106453
