timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 01:37:23,0,59,0.9952380952380953,0.9745121353762854,1.0,0.74643928035982,0.5515649419721486,1.0,0.8568009573195055,0.9526091798979115,1.0,0.8661594443058069,0.8262287524154486,1.0
