metric,value
experiment_name,MVTec-WRN50-CL-3x3
strategy,MoLE-Flow
final_average_img_auc,0.8383240135616765
final_average_pixel_auc,0.8830254164137402
final_average_img_ap,0.9176852107506944
final_average_pixel_ap,0.33645502623385254
total_classes,15
total_tasks,5
final_routing_accuracy,0.9953623188405797
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,0.9952380952380953
bottle_pixel_auc,0.9745121353762854
bottle_img_ap,0.9985116624997576
bottle_pixel_ap,0.609378750232022
cable_img_auc,0.74643928035982
cable_pixel_auc,0.5515649419721486
cable_img_ap,0.8472124060451547
cable_pixel_ap,0.1971862341348245
capsule_img_auc,0.8568009573195055
capsule_pixel_auc,0.9526091798979115
capsule_img_ap,0.9609584176377318
capsule_pixel_ap,0.37535389162937854
carpet_img_auc,0.7909309791332262
carpet_pixel_auc,0.9816238180768616
carpet_img_ap,0.9235438030678251
carpet_pixel_ap,0.3899806461580448
grid_img_auc,0.45781119465329995
grid_pixel_auc,0.8457726869159188
grid_img_ap,0.7590323719814893
grid_pixel_ap,0.07189232752735827
hazelnut_img_auc,0.9964285714285714
hazelnut_pixel_auc,0.9798009922243709
hazelnut_img_ap,0.9978477512984907
hazelnut_pixel_ap,0.5321125867710577
leather_img_auc,0.8957201086956521
leather_pixel_auc,0.9883526439301894
leather_img_ap,0.9641672480952463
leather_pixel_ap,0.29762824247002917
metal_nut_img_auc,0.9838709677419354
metal_nut_pixel_auc,0.8737630731149567
metal_nut_img_ap,0.9961857902638664
metal_nut_pixel_ap,0.4826828605185582
pill_img_auc,0.9459901800327333
pill_pixel_auc,0.9730993522500762
pill_img_ap,0.9902747701660211
pill_pixel_ap,0.5558152169261915
screw_img_auc,0.7214593154334905
screw_pixel_auc,0.952850798977553
screw_img_ap,0.8596035550547017
screw_pixel_ap,0.11481692487993202
tile_img_auc,0.8805916305916306
tile_pixel_auc,0.6805105207262762
tile_img_ap,0.9577592895031228
tile_pixel_ap,0.2017390880438993
toothbrush_img_auc,0.8055555555555556
toothbrush_pixel_auc,0.9738161643930652
toothbrush_img_ap,0.9202559364725115
toothbrush_pixel_ap,0.2957446673146421
transistor_img_auc,0.7808333333333333
transistor_pixel_auc,0.6578922697046894
transistor_img_ap,0.6997048999554267
transistor_pixel_ap,0.3148408490160271
wood_img_auc,0.7991228070175439
wood_pixel_auc,0.8883828026319003
wood_img_ap,0.9229352059471253
wood_pixel_ap,0.3036917505760875
zipper_img_auc,0.9180672268907564
zipper_pixel_auc,0.9708298660139015
zipper_img_ap,0.9672850532719497
zipper_pixel_ap,0.30396135730973606
---additional_metrics---,
overall_routing_accuracy,0.9953623188405797
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,0.9950738916256158
task_3_routing_accuracy,0.9811912225705329
task_4_routing_accuracy,1.0
oracle_mean_img_auc,0.8383240135616765
oracle_mean_pixel_auc,0.8831871822945975
