timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-13 10:49:00,5,59,0.4126984126984127,0.7326065333152056,1.0,0.45108695652173914,0.7918082311444299,1.0,0.2983645791783008,0.8939530970698771,1.0,0.982744783306581,0.9417357568378514,1.0,0.43024227234753554,0.6045205154654664,1.0,1.0,0.9686809311760166,1.0,0.5958561673420948,0.8222175108348079,1.0
