timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 10:34:28,1,59,1.0,0.9826925865905306,1.0,0.9930659670164919,0.9759291645347135,1.0,0.9965329835082459,0.9793108755626221,1.0
