timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-03 12:27:10,12,59,1.0,0.9829862582273956,1.0,0.9902548725637181,0.9768401735691498,1.0,0.9668927004387715,0.9863811182790261,1.0,0.9947833065810594,0.9895882541045339,1.0,0.9841269841269842,0.9754433235237525,1.0,1.0,0.9869681350890929,1.0,1.0,0.9933528441222014,1.0,1.0,0.97056226273607,1.0,0.989088925259138,0.989783036536588,1.0,0.9167862266857962,0.9800117929749007,1.0,1.0,0.9656953902820096,1.0,0.9138888888888889,0.9843173962760065,1.0,0.9920833333333333,0.9704465708225922,1.0,0.9806080952213608,0.9809520428110244,1.0
