Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,bottle,100.00,1.0000,0.9820,1.0000,0.6989
1,cable,100.00,0.5924,0.5715,0.6601,0.0408
2,capsule,100.00,0.4001,0.5218,0.8054,0.0120
3,carpet,100.00,0.4422,0.5702,0.7786,0.0284
4,grid,100.00,0.9106,0.9303,0.9712,0.2170
5,hazelnut,100.00,0.4857,0.6343,0.6213,0.0523
6,leather,100.00,0.5173,0.6088,0.7675,0.0361
7,metal_nut,100.00,0.5543,0.6460,0.8664,0.1619
8,pill,100.00,0.3489,0.5942,0.8110,0.0686
9,screw,100.00,0.4060,0.1603,0.6746,0.0014
10,tile,100.00,0.6162,0.6688,0.8166,0.1915
11,toothbrush,100.00,0.6444,0.6217,0.8297,0.0662
12,transistor,100.00,0.5621,0.6781,0.5117,0.1203
13,wood,100.00,0.6053,0.5378,0.8431,0.0591
14,zipper,100.00,0.8430,0.4622,0.9543,0.0225
Mean,Overall,100.00,0.5952*,0.6125*,0.7941*,0.1185*
