timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 03:18:53,8,59,1.0,0.9820284351306268,1.0,0.592391304347826,0.5715132770379736,1.0,0.40007977662544875,0.5218427663003049,1.0,0.442215088282504,0.5702014997149969,1.0,0.910609857978279,0.9302774727165979,1.0,0.4857142857142857,0.6342502188259591,1.0,0.5173233695652174,0.6087936352773836,1.0,0.5542521994134897,0.6459591237347476,1.0,0.3488816148390616,0.5941976328415608,1.0,0.5834963885295681,0.6732293401755723,1.0
