Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9720,1.0000,0.1899
1,grid,100.00,0.8713,0.9082,0.9537,0.1494
2,transistor,100.00,0.7712,0.9270,0.7385,0.5214
Mean,Overall,100.00,0.8809*,0.9357*,0.8974*,0.2869*
