timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 04:44:27,3,99,0.8024,0.9647342368363054,1.0,0.6878333333333333,0.9476652050008946,1.0,0.7986,0.9693148403275826,1.0,0.7806,0.9859532417381119,1.0,0.7673583333333334,0.9669168809757237,1.0
