timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 13:38:00,1,59,1.0,0.9642427840405335,-1.0,0.9921289355322338,0.9753101633768669,-1.0,0.9960644677661169,0.9697764737087002,-1.0
