timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 13:48:44,3,59,1.0,0.9642427840405335,-1.0,0.9921289355322338,0.9753101633768669,-1.0,0.9497407259672916,0.9851912196410527,-1.0,0.9859550561797753,0.9791665236664421,-1.0,0.9819561794198252,0.9759776726812238,-1.0
