metric,value
experiment_name,MVTec-WRN50-Ablation-wo_Router
strategy,MoLE-Flow
final_average_img_auc,0.9798025005388287
final_average_pixel_auc,0.9734243536268364
final_average_img_ap,0.992954224442617
final_average_pixel_ap,0.46839784477788665
total_classes,15
total_tasks,15
---ablation_config---,
use_lora,True
use_router,False
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9642427840405335
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.45359527932181537
cable_img_auc,0.9921289355322338
cable_pixel_auc,0.9753101633768669
cable_img_ap,0.9955334408618508
cable_pixel_ap,0.65448149342678
capsule_img_auc,0.9497407259672916
capsule_pixel_auc,0.9851912196410527
capsule_img_ap,0.9884968320254686
capsule_pixel_ap,0.3461373901099493
carpet_img_auc,0.9859550561797753
carpet_pixel_auc,0.9791665236664421
carpet_img_ap,0.9960464198778806
carpet_pixel_ap,0.3570942792151316
grid_img_auc,0.985797827903091
grid_pixel_auc,0.9755393404375973
grid_img_ap,0.9954642298345486
grid_pixel_ap,0.2067958601684569
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9849335217476172
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.5107992073255688
leather_img_auc,1.0
leather_pixel_auc,0.9815743831003726
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.22423013241568113
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.984200406994132
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8653235656679682
pill_img_auc,0.9811783960720131
pill_pixel_auc,0.9887631168449921
pill_img_ap,0.9967944089757415
pill_pixel_ap,0.8075730933847947
screw_img_auc,0.89198606271777
screw_pixel_auc,0.9833299154238141
screw_img_ap,0.9576091435993386
screw_pixel_ap,0.20879151549566524
tile_img_auc,1.0
tile_pixel_auc,0.9567289021445875
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6699349954408459
toothbrush_img_auc,0.9277777777777778
toothbrush_pixel_auc,0.9815160990548244
toothbrush_img_ap,0.9693587550180685
toothbrush_pixel_ap,0.43448281532405864
transistor_img_auc,1.0
transistor_pixel_auc,0.9665779875682885
transistor_img_ap,1.0
transistor_pixel_ap,0.6535550617632618
wood_img_auc,0.9903508771929825
wood_pixel_auc,0.9210271927458005
wood_img_ap,0.9970492572466817
wood_pixel_ap,0.3356586521825578
zipper_img_auc,0.9921218487394958
zipper_pixel_auc,0.973263747615628
zipper_img_ap,0.997960879199677
zipper_pixel_ap,0.29751433042576353
---additional_metrics---,
oracle_mean_img_auc,0.9798025005388287
oracle_mean_pixel_auc,0.9734243536268364
