timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 17:59:02,0,59,1.0,0.9826587443980519,1.0,1.0,0.9826587443980519,1.0
