timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 19:30:59,13,59,0.4357142857142857,0.4095072756079282,1.0,0.45296101949025486,0.44686464052683544,1.0,0.459114479457519,0.6755616104202491,1.0,0.7118780096308186,0.7531436408221052,1.0,0.5555555555555556,0.3843941226152,1.0,0.6796428571428572,0.5386661708228223,1.0,0.6158288043478262,0.6129730204452117,1.0,0.6725317693059629,0.6783718020020462,1.0,0.5081833060556464,0.5800706451983506,1.0,0.5765525722484116,0.7735761804790867,1.0,0.5793650793650794,0.7019588660241508,1.0,0.5694444444444445,0.8488164480061687,1.0,0.44749999999999995,0.601509237464744,1.0,0.6868421052631579,0.7410827272933779,1.0,0.5679367348587014,0.6247497419805912,1.0
