timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 19:05:16,9,59,0.3912698412698412,0.4942511757972523,1.0,0.5356071964017992,0.4490382660282618,1.0,0.4882329477463104,0.6829386555925393,1.0,0.6115569823434992,0.3841912337775843,1.0,0.6248955722639934,0.18381657839485815,1.0,0.46499999999999997,0.5178014001049372,1.0,0.5261548913043479,0.7019433532989999,1.0,0.5371456500488758,0.6089472531486032,1.0,0.4882705946535734,0.46789565941464273,1.0,0.5825988932158229,0.7343093193994656,1.0,0.5250732569248064,0.5225132894957144,1.0
