timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 19:15:53,11,59,0.3702380952380952,0.47185629722564393,1.0,0.4186656671664168,0.5030391605481681,1.0,0.46988432389309936,0.8665857688371135,1.0,0.6256019261637239,0.34042676004622746,1.0,0.5555555555555556,0.2764266395080935,1.0,0.5807142857142857,0.4660884160290166,1.0,0.7700407608695652,0.875903378521075,1.0,0.4555229716520039,0.8025835296850153,1.0,0.5073649754500819,0.5748472093527363,1.0,0.6193892191022751,0.7304214099756955,1.0,0.5404040404040403,0.3794634185956486,1.0,0.4222222222222222,0.447348168741324,1.0,0.5279670036192805,0.5612491797554798,1.0
