metric,value
experiment_name,baseline_v5_center_loss
strategy,MoLE-Flow
final_average_img_auc,0.7835084238373712
final_average_pixel_auc,0.8778783755464526
final_average_img_ap,0.84272304004551
final_average_pixel_ap,0.15541962496188175
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9443536641758035
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.07092010966515151
grid_img_auc,0.710108604845447
grid_pixel_auc,0.83706925404231
grid_img_ap,0.8898817187901911
grid_pixel_ap,0.11115409444338857
transistor_img_auc,0.6404166666666666
transistor_pixel_auc,0.8522122084212443
transistor_img_ap,0.638287401346339
transistor_pixel_ap,0.28418467077710513
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.7835084238373712
oracle_mean_pixel_auc,0.8778783755464526
