Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9444,1.0000,0.0709
1,grid,100.00,0.7101,0.8371,0.8899,0.1112
2,transistor,100.00,0.6404,0.8522,0.6383,0.2842
Mean,Overall,100.00,0.7835*,0.8779*,0.8427*,0.1554*
