timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 11:48:23,7,59,1.0,0.9686735264005407,1.0,0.9906296851574212,0.9760636500788237,1.0,0.9712804148384524,0.9848487551811437,1.0,0.9943820224719101,0.9831420978135247,1.0,0.9966583124477861,0.9747885029839498,1.0,1.0,0.9847418053997206,1.0,1.0,0.9809655408569491,1.0,1.0,0.98069463027528,1.0,0.9941188043644462,0.9792398136237415,1.0
