timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 11:12:49,2,59,1.0,0.9686735264005407,1.0,0.9906296851574212,0.9760636500788237,1.0,0.9712804148384524,0.9848487551811437,1.0,0.9873033666652912,0.976528643886836,1.0
