timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-13 13:14:32,2,59,1.0,0.979391125523298,1.0,0.949400299850075,0.964535051294078,1.0,0.9545273234942162,0.9868367168505916,1.0,0.9679758744480971,0.9769209645559892,1.0
