timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 11:09:45,3,59,1.0,0.9705014515085586,1.0,0.9911919040479761,0.9769544873690904,1.0,0.9652971679297967,0.9845997132300638,1.0,0.989967897271268,0.9825567957565073,1.0,0.9866142423122602,0.9786531119660551,1.0
