class_name,task_id,img_auc,pixel_auc,is_current_task,routing_accuracy
bottle,0,1.0,0.9642427840405335,False,1.0
cable,1,0.9883808095952024,0.9749604950112697,False,1.0
capsule,2,0.9609094535301157,0.985406664213742,False,1.0
screw,3,0.9067431850789096,0.9831249180305376,False,1.0
toothbrush,4,0.8777777777777778,0.9816723653662014,True,1.0
Average,,0.9467622451964012,0.9778814453324568,,1.0
Task_0_Average,0,1.0,0.9642427840405335,,1.0
Task_1_Average,1,0.9883808095952024,0.9749604950112697,,1.0
Task_2_Average,2,0.9609094535301157,0.985406664213742,,1.0
Task_3_Average,3,0.9067431850789096,0.9831249180305376,,1.0
Task_4_Average,4,0.8777777777777778,0.9816723653662014,,1.0
