timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 07:27:52,0,59,1.0,0.9642427840405335,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9642427840405335,1.0
2025-12-31 07:32:57,1,59,1.0,0.9642427840405335,1.0,0.9883808095952024,0.9749604950112697,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9941904047976011,0.9696016395259016,1.0
2025-12-31 07:37:52,2,59,1.0,0.9642427840405335,1.0,0.9883808095952024,0.9749604950112697,1.0,0.9609094535301157,0.985406664213742,1.0,-1,-1,-1.0,-1,-1,-1.0,0.983096754375106,0.974869981088515,1.0
2025-12-31 07:45:03,3,59,1.0,0.9642427840405335,1.0,0.9883808095952024,0.9749604950112697,1.0,0.9609094535301157,0.985406664213742,1.0,0.9067431850789096,0.9831249180305376,1.0,-1,-1,-1.0,0.9640083620510569,0.9769337153240206,1.0
2025-12-31 07:47:06,4,59,1.0,0.9642427840405335,1.0,0.9883808095952024,0.9749604950112697,1.0,0.9609094535301157,0.985406664213742,1.0,0.9067431850789096,0.9831249180305376,1.0,0.8777777777777778,0.9816723653662014,1.0,0.9467622451964012,0.9778814453324568,1.0
