timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,pcb3_img_auc,pcb3_pixel_auc,pcb3_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-09 22:56:20,9,159,0.8866,0.896250754459604,1.0,0.8865,0.9735000072863186,1.0,0.9602,0.984383083110429,1.0,0.9238000000000001,0.9434375647929315,1.0,0.909,0.9459837215048491,1.0,0.7948000000000001,0.9382106623240187,1.0,0.6849999999999999,0.92067804887187,1.0,0.9279,0.9841725670811929,1.0,0.8987,0.9663921642085997,1.0,0.7993069306930692,0.9647323275118949,1.0,0.8671806930693069,0.9517740901151708,1.0
