timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 21:35:37,6,79,1.0,0.9641028380443974,1.0,0.9932533733133433,0.9764633673759878,1.0,0.9569206222576785,0.9851936072003152,1.0,0.9835473515248796,0.9799674615894983,1.0,0.9908103592314118,0.9768678870907808,1.0,1.0,0.9843424923404497,1.0,1.0,0.9820459109624836,1.0,0.9892188151896162,0.9784262235148448,1.0
