metric,value
experiment_name,MVTec-WRN50-80ep
strategy,MoLE-Flow
final_average_img_auc,0.9795899474324798
final_average_pixel_auc,0.9735623774098182
final_average_img_ap,0.9924593817427608
final_average_pixel_ap,0.4640340437552396
total_classes,15
total_tasks,15
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
bottle_img_auc,1.0
bottle_pixel_auc,0.9641028380443974
bottle_img_ap,0.9999999999999998
bottle_pixel_ap,0.4550686176187305
cable_img_auc,0.9932533733133433
cable_pixel_auc,0.9764633673759878
cable_img_ap,0.9961941928713625
cable_pixel_ap,0.657468202620262
capsule_img_auc,0.9569206222576785
capsule_pixel_auc,0.9851936072003152
capsule_img_ap,0.9901999367156242
capsule_pixel_ap,0.3400341027488226
carpet_img_auc,0.9835473515248796
carpet_pixel_auc,0.9799674615894983
carpet_img_ap,0.9953538988741399
carpet_pixel_ap,0.3600752210087807
grid_img_auc,0.9908103592314118
grid_pixel_auc,0.9768678870907808
grid_img_ap,0.9970026948248367
grid_pixel_ap,0.2050524930825809
hazelnut_img_auc,1.0
hazelnut_pixel_auc,0.9843424923404497
hazelnut_img_ap,0.9999999999999998
hazelnut_pixel_ap,0.5109544534487199
leather_img_auc,1.0
leather_pixel_auc,0.9820459109624836
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.22915360978125138
metal_nut_img_auc,1.0
metal_nut_pixel_auc,0.982506368393776
metal_nut_img_ap,1.0
metal_nut_pixel_ap,0.8491309214233606
pill_img_auc,0.9839061647572285
pill_pixel_auc,0.9882163403663092
pill_img_ap,0.9971869889835667
pill_pixel_ap,0.8034886617244944
screw_img_auc,0.9034638245542119
screw_pixel_auc,0.9841263889759765
screw_img_ap,0.9610175463292241
screw_pixel_ap,0.20086257047089642
tile_img_auc,1.0
tile_pixel_auc,0.9551650623420973
tile_img_ap,0.9999999999999998
tile_pixel_ap,0.6408765462928172
toothbrush_img_auc,0.9
toothbrush_pixel_auc,0.9796943146974785
toothbrush_img_ap,0.9550110889964893
toothbrush_pixel_ap,0.40278200007039666
transistor_img_auc,1.0
transistor_pixel_auc,0.9686001946546019
transistor_img_ap,1.0
transistor_pixel_ap,0.6560948715143814
wood_img_auc,0.9903508771929825
wood_pixel_auc,0.9230425997796675
wood_img_ap,0.9970899054622026
wood_pixel_ap,0.35462788089890873
zipper_img_auc,0.9915966386554622
zipper_pixel_auc,0.9731008273334527
zipper_img_ap,0.9978344730839699
zipper_pixel_ap,0.29484050362419195
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,1.0
task_12_routing_accuracy,1.0
task_13_routing_accuracy,1.0
task_14_routing_accuracy,1.0
oracle_mean_img_auc,0.9795899474324798
oracle_mean_pixel_auc,0.9735623774098182
