timestamp,task_id,epoch,leather_img_auc,leather_pixel_auc,leather_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-29 13:41:22,3,39,1.0,0.9697111510786652,1.0,0.923141186299081,0.8995689424876645,1.0,0.7954166666666667,0.9379554835482524,1.0,0.4162738266038123,0.8245213788558282,1.0,0.78370791989239,0.9079392389926026,1.0
