metric,value
experiment_name,Version6.1-STN
strategy,MoLE-Flow
final_average_img_auc,0.78370791989239
final_average_pixel_auc,0.9079392389926026
final_average_img_ap,0.8747822341515452
final_average_pixel_ap,0.24123192712871377
total_classes,4
total_tasks,4
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9697111510786652
leather_img_ap,1.0000000000000002
leather_pixel_ap,0.201472301661267
grid_img_auc,0.923141186299081
grid_pixel_auc,0.8995689424876645
grid_img_ap,0.9725242231225755
grid_pixel_ap,0.13955713927593674
transistor_img_auc,0.7954166666666667
transistor_pixel_auc,0.9379554835482524
transistor_img_ap,0.7840216868142563
transistor_pixel_ap,0.5985139554656284
screw_img_auc,0.4162738266038123
screw_pixel_auc,0.8245213788558282
screw_img_ap,0.7425830266693485
screw_pixel_ap,0.02538431211202291
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
oracle_mean_img_auc,0.78370791989239
oracle_mean_pixel_auc,0.9079392389926026
