metric,value
experiment_name,VISA-ViT-LoRA128-DIA6-100ep
strategy,MoLE-Flow
final_average_img_auc,0.906266309130913
final_average_pixel_auc,0.940630282964483
final_average_img_ap,0.9148020892549115
final_average_pixel_ap,0.26913370260828723
total_classes,12
total_tasks,12
final_routing_accuracy,0.9990749306197965
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
candle_img_auc,0.8999
candle_pixel_auc,0.8918351345532186
candle_img_ap,0.9207169719177066
candle_pixel_ap,0.0670033544756775
capsules_img_auc,0.8753333333333334
capsules_pixel_auc,0.9662087105659172
capsules_img_ap,0.9312773524882694
capsules_pixel_ap,0.30558223720254235
cashew_img_auc,0.9743999999999999
cashew_pixel_auc,0.9807213670870308
cashew_img_ap,0.9863583468653025
cashew_pixel_ap,0.6977333174993243
chewinggum_img_auc,0.9380000000000001
chewinggum_pixel_auc,0.9523787477492295
chewinggum_img_ap,0.9717772859272042
chewinggum_pixel_ap,0.3597361814344252
fryum_img_auc,0.936
fryum_pixel_auc,0.9375538970890285
fryum_img_ap,0.9689024534747415
fryum_pixel_ap,0.3066463987303416
macaroni1_img_auc,0.8809
macaroni1_pixel_auc,0.9263216608022563
macaroni1_img_ap,0.8746882326721241
macaroni1_pixel_ap,0.03149608834464704
macaroni2_img_auc,0.6960999999999999
macaroni2_pixel_auc,0.8078301537118232
macaroni2_img_ap,0.639630033445792
macaroni2_pixel_ap,0.008137226603441468
pcb1_img_auc,0.9578
pcb1_pixel_auc,0.9843462649975283
pcb1_img_ap,0.9504195836060497
pcb1_pixel_ap,0.5733694549434489
pcb2_img_auc,0.9156
pcb2_pixel_auc,0.9608930001109816
pcb2_img_ap,0.9168881525068293
pcb2_pixel_ap,0.09742905648261048
pcb3_img_auc,0.8738613861386139
pcb3_pixel_auc,0.9483643476112227
pcb3_img_ap,0.8852445948044636
pcb3_pixel_ap,0.18805263697892033
pcb4_img_auc,0.9699009900990099
pcb4_pixel_auc,0.9462543399724658
pcb4_img_ap,0.9519259235132304
pcb4_pixel_ap,0.1823200455736005
pipe_fryum_img_auc,0.9573999999999999
pipe_fryum_pixel_auc,0.9848557713230945
pipe_fryum_img_ap,0.979796139837224
pipe_fryum_pixel_ap,0.4120984330304671
---additional_metrics---,
overall_routing_accuracy,0.9990749306197965
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
task_3_routing_accuracy,1.0
task_4_routing_accuracy,1.0
task_5_routing_accuracy,1.0
task_6_routing_accuracy,1.0
task_7_routing_accuracy,1.0
task_8_routing_accuracy,1.0
task_9_routing_accuracy,1.0
task_10_routing_accuracy,1.0
task_11_routing_accuracy,0.9866666666666667
oracle_mean_img_auc,0.906266309130913
oracle_mean_pixel_auc,0.94097752392492
