timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 00:28:23,4,99,0.8999,0.8918351345532186,1.0,0.8753333333333334,0.9662087105659172,1.0,0.9743999999999999,0.9807213670870308,1.0,0.9380000000000001,0.9523787477492295,1.0,0.936,0.9375538970890285,1.0,0.9247266666666668,0.945739571408885,1.0
