timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 14:28:22,6,59,1.0,0.9833106353417296,1.0,0.9866941529235382,0.9759497958482726,1.0,0.9644994016753091,0.9866722946887124,1.0,0.9947833065810594,0.9890706359691953,1.0,0.985797827903091,0.9759947815296047,1.0,0.9992857142857142,0.9847000054625603,1.0,1.0,0.9929252550583271,1.0,0.9901514861955303,0.9840890576997717,1.0
