timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-04 15:20:30,14,59,1.0,0.9833106353417296,1.0,0.9866941529235382,0.9759497958482726,1.0,0.9644994016753091,0.9866722946887124,1.0,0.9947833065810594,0.9890706359691953,1.0,0.985797827903091,0.9759947815296047,1.0,0.9992857142857142,0.9847000054625603,1.0,1.0,0.9929252550583271,1.0,1.0,0.9766661334434183,1.0,0.9909983633387889,0.9890471642678511,1.0,0.9264193482270957,0.9813064902327303,1.0,1.0,0.9698168918534843,1.0,0.9027777777777778,0.9845185716320436,1.0,0.99125,0.9716877041851666,1.0,0.9912280701754386,0.9407689686032225,1.0,0.9908088235294118,0.9759739231531878,1.0,0.9816361857611484,0.9785606167513006,1.0
