Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9678,1.0000,0.1727
1,grid,100.00,0.9415,0.9082,0.9801,0.1501
2,transistor,100.00,0.8237,0.9398,0.8174,0.6104
3,screw,100.00,0.4425,0.8496,0.7525,0.0248
Mean,Overall,100.00,0.8019*,0.9163*,0.8875*,0.2395*
