timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-27 17:12:53,10,39,1.0,0.9449429393847624,1.0,0.8680659670164917,0.9075325682409856,1.0,0.6621459912245712,0.9295706127817726,1.0,0.9699036918138041,0.959570206962901,1.0,0.8654970760233919,0.9016686520418367,1.0,0.9485714285714286,0.9656051711092452,1.0,1.0,0.9768769241348961,1.0,0.9613880742913001,0.9717974456257096,1.0,0.8450627386797599,0.9485533074854373,0.9880239520958084,0.448042631686821,0.8442268206616097,1.0,1.0,0.8865735648952013,1.0,0.8698797817552335,0.9306289284840326,0.9989112683723462
