timestamp,current_task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,leather_img_auc,leather_pixel_auc,leather_routing_acc,metal_nut_img_auc,metal_nut_pixel_auc,metal_nut_routing_acc,pill_img_auc,pill_pixel_auc,pill_routing_acc,screw_img_auc,screw_pixel_auc,screw_routing_acc,tile_img_auc,tile_pixel_auc,tile_routing_acc,toothbrush_img_auc,toothbrush_pixel_auc,toothbrush_routing_acc,transistor_img_auc,transistor_pixel_auc,transistor_routing_acc,wood_img_auc,wood_pixel_auc,wood_routing_acc,zipper_img_auc,zipper_pixel_auc,zipper_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-13 10:27:33,0,59,1.0,0.9750318873092789,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,1.0,0.9750318873092789,1.0
2026-01-13 10:31:31,1,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9489317841079461,0.9670949701062477,1.0
2026-01-13 10:35:20,2,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8789980009995003,0.9724255856352965,1.0
2026-01-13 10:40:15,3,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9061385489037184,0.9753247043210673,1.0
2026-01-13 10:43:33,4,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8495557848205519,0.8446588235032666,1.0
2026-01-13 10:50:27,5,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8743322016361743,0.8675428182684901,1.0
2026-01-13 10:55:15,6,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,1.0,0.9857714061218,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8922847442595779,0.8844326165332487,1.0
2026-01-13 10:59:36,7,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,1.0,0.9857714061218,1.0,0.9784946236559139,0.9881033436575491,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.90306097918412,0.8973914574237862,1.0
2026-01-13 11:04:53,8,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,1.0,0.9857714061218,1.0,0.9784946236559139,0.9881033436575491,1.0,0.8944353518821604,0.9854213723226695,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.9021025761505689,0.9071725590792177,1.0
2026-01-13 11:11:19,9,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,1.0,0.9857714061218,1.0,0.9784946236559139,0.9881033436575491,1.0,0.8944353518821604,0.9854213723226695,1.0,0.5312564050010249,0.9423005162697896,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8650179590356146,0.9106853547982748,1.0
2026-01-13 11:16:28,10,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,1.0,0.9857714061218,1.0,0.9784946236559139,0.9881033436575491,1.0,0.8944353518821604,0.9854213723226695,1.0,0.5312564050010249,0.9423005162697896,1.0,1.0,0.9551111221964089,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8772890536687405,0.9147240609253778,1.0
2026-01-13 11:19:02,11,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,1.0,0.9857714061218,1.0,0.9784946236559139,0.9881033436575491,1.0,0.8944353518821604,0.9854213723226695,1.0,0.5312564050010249,0.9423005162697896,1.0,1.0,0.9551111221964089,1.0,0.8583333333333333,0.9703684933774488,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8757094103074565,0.9193610969630504,1.0
2026-01-13 11:24:05,12,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,1.0,0.9857714061218,1.0,0.9784946236559139,0.9881033436575491,1.0,0.8944353518821604,0.9854213723226695,1.0,0.5312564050010249,0.9423005162697896,1.0,1.0,0.9551111221964089,1.0,0.8583333333333333,0.9703684933774488,1.0,0.93375,0.9262062163135679,1.0,-1,-1,-1.0,-1,-1,-1.0,0.8801740710530368,0.9198876446053978,1.0
2026-01-13 11:29:50,13,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,1.0,0.9857714061218,1.0,0.9784946236559139,0.9881033436575491,1.0,0.8944353518821604,0.9854213723226695,1.0,0.5312564050010249,0.9423005162697896,1.0,1.0,0.9551111221964089,1.0,0.8583333333333333,0.9703684933774488,1.0,0.93375,0.9262062163135679,1.0,0.987719298245614,0.9254699784466389,1.0,-1,-1,-1.0,0.8878558729953637,0.9202863827369151,1.0
2026-01-13 11:34:19,14,59,1.0,0.9750318873092789,1.0,0.8978635682158921,0.9591580529032165,1.0,0.7391304347826088,0.9830868166933939,1.0,0.9875601926163724,0.9840220603783801,1.0,0.6232247284878865,0.3219953002320637,1.0,0.9982142857142857,0.9819627920946076,1.0,1.0,0.9857714061218,1.0,0.9784946236559139,0.9881033436575491,1.0,0.8944353518821604,0.9854213723226695,1.0,0.5312564050010249,0.9423005162697896,1.0,1.0,0.9551111221964089,1.0,0.8583333333333333,0.9703684933774488,1.0,0.93375,0.9262062163135679,1.0,0.987719298245614,0.9254699784466389,1.0,0.18776260504201683,0.7565729293166136,1.0,0.8411829884651406,0.909372152508895,1.0
