Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9720,1.0000,0.1899
1,grid,100.00,0.8739,0.9080,0.9538,0.1493
2,transistor,100.00,0.7712,0.9270,0.7395,0.5213
Mean,Overall,100.00,0.8817*,0.9357*,0.8978*,0.2868*
