Task ID,Class Name,Routing Acc (%),Image AUC,Pixel AUC,Image AP,Pixel AP
0,leather,100.00,1.0000,0.9350,1.0000,0.0607
1,grid,100.00,0.9382,0.9066,0.9774,0.1304
2,transistor,100.00,0.8083,0.9367,0.7991,0.5975
3,screw,100.00,0.4765,0.8660,0.7658,0.0283
Mean,Overall,100.00,0.8058*,0.9111*,0.8856*,0.2042*
