timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-07 23:52:15,4,59,1.0,0.9772626638275668,1.0,0.9799475262368815,0.9720902519124263,1.0,0.9573195053849222,0.9866414835427797,1.0,0.9915730337078652,0.9852951433667976,1.0,0.9991645781119465,0.977385409882749,1.0,0.985600928688323,0.9797349905064638,1.0
