timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-01 17:21:47,2,59,1.0,0.9621626033492706,1.0,0.9932533733133433,0.975328867544139,1.0,0.9449541284403671,0.9846998069171584,1.0,0.9794025005845701,0.9740637592701894,1.0
