timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 22:49:57,2,59,1.0,0.9797982135795509,1.0,0.989880059970015,0.974949681430443,1.0,0.9641005185480654,0.9869837015862146,1.0,0.9846601928393602,0.980577198865403,1.0
