timestamp,task_id,epoch,bottle_img_auc,bottle_pixel_auc,bottle_routing_acc,cable_img_auc,cable_pixel_auc,cable_routing_acc,capsule_img_auc,capsule_pixel_auc,capsule_routing_acc,carpet_img_auc,carpet_pixel_auc,carpet_routing_acc,grid_img_auc,grid_pixel_auc,grid_routing_acc,hazelnut_img_auc,hazelnut_pixel_auc,hazelnut_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-02 23:11:46,5,59,1.0,0.9797982135795509,1.0,0.989880059970015,0.974949681430443,1.0,0.9641005185480654,0.9869837015862146,1.0,0.9935794542536115,0.9873708194298727,1.0,0.9933166248955723,0.974582444551404,1.0,0.9996428571428572,0.9859260201305041,1.0,0.9900865858016868,0.9816018134513316,1.0
