timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 10:37:10,3,79,0.8195,0.8094692530978741,1.0,0.6994999999999999,0.9450889334554019,1.0,0.9218000000000001,0.9538106137373745,1.0,0.942,0.984075206228295,1.0,0.8456999999999999,0.9231110016297365,1.0
