timestamp,current_task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,fryum_img_auc,fryum_pixel_auc,fryum_routing_acc,macaroni1_img_auc,macaroni1_pixel_auc,macaroni1_routing_acc,macaroni2_img_auc,macaroni2_pixel_auc,macaroni2_routing_acc,pcb1_img_auc,pcb1_pixel_auc,pcb1_routing_acc,pcb2_img_auc,pcb2_pixel_auc,pcb2_routing_acc,pcb3_img_auc,pcb3_pixel_auc,pcb3_routing_acc,pcb4_img_auc,pcb4_pixel_auc,pcb4_routing_acc,pipe_fryum_img_auc,pipe_fryum_pixel_auc,pipe_fryum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2026-01-05 09:54:02,0,79,0.8195,0.8094692530978741,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8195,0.8094692530978741,1.0
2026-01-05 10:09:41,1,79,0.8195,0.8094692530978741,1.0,0.6994999999999999,0.9450889334554019,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.7595,0.877279093276638,1.0
2026-01-05 10:23:17,2,79,0.8195,0.8094692530978741,1.0,0.6994999999999999,0.9450889334554019,1.0,0.9218000000000001,0.9538106137373745,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8136,0.9027896000968836,1.0
2026-01-05 10:37:10,3,79,0.8195,0.8094692530978741,1.0,0.6994999999999999,0.9450889334554019,1.0,0.9218000000000001,0.9538106137373745,1.0,0.942,0.984075206228295,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8456999999999999,0.9231110016297365,1.0
2026-01-05 10:51:15,4,79,0.8195,0.8094692530978741,1.0,0.6994999999999999,0.9450889334554019,1.0,0.9218000000000001,0.9538106137373745,1.0,0.942,0.984075206228295,1.0,0.9530000000000001,0.8287141949117922,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8671599999999999,0.9042316402861477,1.0
2026-01-05 11:18:03,5,79,0.8195,0.8094692530978741,1.0,0.6994999999999999,0.9450889334554019,1.0,0.9218000000000001,0.9538106137373745,1.0,0.942,0.984075206228295,1.0,0.9530000000000001,0.8287141949117922,1.0,0.8353,0.9639818933908292,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.86185,0.9141900158035946,1.0
2026-01-05 11:45:18,6,79,0.8195,0.8094692530978741,1.0,0.6994999999999999,0.9450889334554019,1.0,0.9218000000000001,0.9538106137373745,1.0,0.942,0.984075206228295,1.0,0.9530000000000001,0.8287141949117922,1.0,0.8353,0.9639818933908292,1.0,0.71575,0.8245249756342774,1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,-1,-1,-1.0,0.8409785714285715,0.901380724350835,1.0
