timestamp,task_id,epoch,candle_img_auc,candle_pixel_auc,candle_routing_acc,capsules_img_auc,capsules_pixel_auc,capsules_routing_acc,cashew_img_auc,cashew_pixel_auc,cashew_routing_acc,chewinggum_img_auc,chewinggum_pixel_auc,chewinggum_routing_acc,mean_img_auc,mean_pixel_auc,mean_routing_acc
2025-12-31 20:35:21,3,59,0.8843000000000001,0.985997225690425,1.0,0.6743333333333335,0.9581851573392102,1.0,0.8794,0.9832518501481499,1.0,0.9630000000000001,0.9846817116115261,1.0,0.8502583333333333,0.9780289861973277,1.0
